Id,GroupId,NameEn,NameEnUC,Name,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10
17039,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw","LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,RAW","Овечка, Отечественная, плечо, все (рука и лезвие), сепарабольный постный только, уравновешенный до 1 / я "" жирных, выбор, сырцовый",,,Y,"Bone 21%, separable fat 18%",39,,6.25,4.27,9.02,3.87
17040,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, braised","LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,BRSD","Ягненок, домашний, плечо, цельный (рука и лезвие), сепарабольный постный только, уравновешенный до 1 / я"" тучных, выбор, сваренный, braised",,,,"Bone 25%, separable fat 15%",40,,6.25,4.27,9.02,3.87
17041,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled","LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,BRLD","Ягненок, домашний, плечо, цельный (рука и лезвие), сепарабольный постный только, уравновешенный до 1/4 "" сало, выбор, сваренный, broiled",,,Y,"Bone 24%, separable fat 14%",38,,6.25,4.27,9.02,3.87
17042,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted","LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,RSTD","Баранина, домашняя, плечо, цельное (рука и лезвие), сепарабольное постное только, уравновешенный до 1/4 "" сала, выбор, сваренный, зажаренный в духовке",,,Y,"Bone 22%, separable fat 15%",37,,6.25,4.27,9.02,3.87
17043,1700,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw","LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,RAW","Ягненок, отечественный, плечо, рукоятка, сепарабольный сухопарый и тучный, уравновешенный до 1 / я "" тучных, выбор, сырцовый",,,,Bone,17,,6.25,4.27,9.02,3.87
17044,1700,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised","LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD","Ягненок, домашний, плечо, рука, сепарабольный постный и сало, уравновешенное до 1/4 "" сало, отборное, сваренное, тушеное",,,,Bone,20,,6.25,4.27,9.02,3.87
17045,1700,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled","LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD","Ягненок, домашний, плечо, рука, сепарабольный постный и сало, уравновешенное до 1/4 "" жирный, выбор, сваренный, broiled",,,,Bone,19,,6.25,4.27,9.02,3.87
17046,1700,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted","LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD","Ягненок, домашний, плечо, рука, сепарабольный постный и сало, уравновешенное до 1/4 "" сало, выбор, сваренный, зажаренный в духовке",,,,Bone,17,,6.25,4.27,9.02,3.87
17047,1700,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, raw","LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,RAW","Ягненок, домашний, плечо, рукоятка, сепарабольный постный только, уравновешенный до 1/4 "" тучный, выбор, сырцовый",,,,"Bone 17%, separable fat 20%",37,,6.25,4.27,9.02,3.87
17048,1700,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised","LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,BRSD","Ягненок, домашний, плечо, рука, только разделяемый постный, отделанный до 1/4"" жира, выбор, приготовленный, тушеный",,,,"Bone 20%, separable fat 18%",38,,6.25,4.27,9.02,3.87
17049,1700,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled","LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,BRLD","Ягненок, домашний, плечо, рука, сепарабольный постный только, обрезанный до 1/4 "" жира, выбор, приготовленный, жареный",,,,"Bone 19%, separable fat 17%",36,,6.25,4.27,9.02,3.87
17050,1700,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted","LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,RSTD","Ягненок, домашний, плечо, рука, только разделяемый постный, обрезанный до 1/4 "" жира, выбор, приготовленный, жареный",,,,"Bone 17%, separable fat 18%",35,,6.25,4.27,9.02,3.87
17051,1700,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw","LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,RAW","Ягненок, отечественный, плечо, лезвие, сепарабольный постный и сало, уравновешенное до 1 / я "" тучных, выбор, сырцовый",,,,Bone,24,,6.25,4.27,9.02,3.87
17052,1700,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised","LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD","Ягненок, домашний, плечо, лезвие, сепарабольный постный и сало, уравновешенное до 1/4 "" сало, отборное, сваренный, braised",,,,Bone,28,,6.25,4.27,9.02,3.87
17053,1700,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled","LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD","Ягненок, домашний, плечо, лезвие, сепарабольный постный и сало, уравновешенное до 1/4 "" сало, отборное, сваренный, broiled",,,Y,Bone,27,,6.25,4.27,9.02,3.87
17054,1700,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted","LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD","Ягненок, домашний, плечо, лезвие, сепарабольный постный и сало, уравновешенное до 1/4 "" сало, выбор, сваренный, зажаренный в духовке",,,,Bone,25,,6.25,4.27,9.02,3.87
17055,1700,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, raw","LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,RAW","Ягненок, домашний, лопатка, лезвие, только съемный постный, отделанный до 1/4 "" жира, выбор, сырой",,,,"Bone 24%, separable fat 16%",40,,6.25,4.27,9.02,3.87
17056,1700,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised","LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,CKD,BRSD","Ягненок, домашний, лопатка, лезвие, только разделяемый постный, отделанный до 1/4"" жира, выбор, приготовленный, тушеный",,,,"Bone 28%, separable fat 14%",42,,6.25,4.27,9.02,3.87
17057,1700,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled","LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,CKD,BRLD","Ягненок, домашний, лопатка, лезвие, только разделяемый постный, отделанный до 1/4"" жира, выбор, приготовленный, жареный",,,,"Bone 27%, separable fat 13%",40,,6.25,4.27,9.02,3.87
17058,1700,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted","LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,CKD,RSTD","Ягненок, домашний, лопатка, лезвие, только разделяемый постный, отделанный до 1/4"" жира, выбор, приготовленный, жареный",,,,"Bone 25%, separable fat 14%",39,,6.25,4.27,9.02,3.87
17059,1700,"Lamb, domestic, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw","LAMB,DOM,CUBED FOR STEW OR KABOB (LEG&SHLDR),LN,1/4""FAT,RAW","Ягненок, домашний, в кубе для тушенки или кабоба (нога и плечо), только разделяемый постный, обрезанный до 1/4 "" жира, сырой",,,,,0,,6.25,4.27,9.02,3.87
17060,1700,"Lamb, domestic, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised","LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4""FAT,CKD,BRSD","Баранина, домашняя, в кубе для тушенки или кабоба (нога и плечо), только разделяемый постный, обрезанный до 1/4 "" жира, приготовленный, тушеный",,,Y,,0,,6.25,4.27,9.02,3.87
17061,1700,"Lamb, domestic, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled","LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4""FAT,CKD,BRLD","Баранина, домашняя, в кубе для тушенки или кабоба (нога и плечо), только разделяемый постный, обрезанный до 1/4"" жира, приготовленный, жареный",,,,,0,,6.25,4.27,9.02,3.87
17062,1700,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, raw","LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,RAW","Ягненок, Новая Зеландия, импортированный, замороженный, смесь уравновешенных розничных отрезоков, сепарабольный постный и тучный, сырцовый",,,,Bone,30,,6.25,4.27,9.02,3.87
17063,1700,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked","LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,CKD","Ягненок, Новая Зеландия, импортированный, замороженный, смесь уравновешенных розничных отрезоков, сепарабольный постный и жирный, сваренный",,,,Bone,31,,6.25,4.27,9.02,3.87
17064,1700,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, raw","LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN,RAW","Ягненок, Новая Зеландия, импортированный, замороженный, смесь уравновешенных розничных отрезоков, сепарабольный постный только, сырцовый",,,,"Bone 30%, separable fat 20%",50,,6.25,4.27,9.02,3.87
17065,1700,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, cooked","LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN,CKD","Ягненок, Новая Зеландия, импортированный, замороженный, смесь уравновешенных розничных отрезоков, сепарабольный постный только, сваренный",,,,"Bone 31%, separable fat 18%",49,,6.25,4.27,9.02,3.87
17066,1700,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw","LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,FAT,RAW","Ягненок, Новая Зеландия, импортированный, замороженный, смесь уравновешенных розничных отрезоков, сепарабольного сала, сырцового",,,,,0,,6.25,4.27,9.02,3.87
17067,1700,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked","LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,FAT,CKD","Ягненок, Новая Зеландия, импортированный, замороженный, смесь уравновешенных розничных отрезоков, сепарабольного сала, сваренного",,,,,0,,6.25,4.27,9.02,3.87
17068,1700,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, raw","LAMB,NZ,IMP,FORE-SHANK,LN & FAT,RAW","Ягненок, Новая Зеландия, импортированный, передн-хвостовик, сепарабольный сухопарый и тучный, сырцовый",,,,Bone and connective tissue 36%,36,,,,,
17069,1700,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, cooked, braised","LAMB,NZ,IMP,FORE-SHANK,LN & FAT,CKD,BRSD","Ягненок, Новая Зеландия, импортированный, передняя часть хвостовика, сепарабольный постный и жирный, сваренный, тушеный",,,,Bone and connective tissue 41%,41,,,,,
17070,1700,"Lamb, New Zealand, imported, fore-shank, separable lean only, raw","LAMB,NZ,IMP,FORE-SHANK,LN,RAW","Ягненок, Новая Зеландия, импортированный, передн-хвостовик, сепарабольный постный только, сырцовый",,,,"Bone and connective tissue 36%, separable fat 7%",43,,6.25,,,
17071,1700,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised","LAMB,NZ,IMP,FORE-SHANK,LN,CKD,BRSD","Ягненок, Новая Зеландия, импортированный, передняя часть хвостовика, сепарабольный постный только, сваренный, braised",,,,"Bone 41%, separable fat 7%",48,,6.25,,,
17072,1700,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw","LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN & FAT,RAW","Ягненок, Новая Зеландия, импортированный, отбивная/стейк ноги, косточк-в, сепарабольный сухопарый и тучный, сырцовый",,,,Bone and connective tissue 15%,15,,,,,
17073,1700,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, cooked, roasted","LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,CKD,RSTD","Ягненок, Новая Зеландия, импортированный, замороженный, нога, весь (хвостовик и вырезка), сепарабольный постный и сало, сваренный, зажаренный в духовке",,,,Bone,24,,6.25,4.27,9.02,3.87
17074,1700,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, raw","LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN,RAW","Ягненок, Новая Зеландия, импортный, ножная отбивная / стейк, без костей, с сепарабельным постным только, сырой",,,,"Bone and connective tissue 15%, separable fat 12%",27,,6.25,,,
17075,1700,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted","LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN,CKD,RSTD","Ягненок, Новая Зеландия, импортированный, замороженный, нога, вся (хвостовик и вырезка), сепарабольный постный только, сваренный, зажаренный в духовке",,,,"Bone 24%, separable fat 12%",36,,6.25,4.27,9.02,3.87
17076,1700,"Lamb, New Zealand, imported, loin chop, separable lean and fat, raw","LAMB,NZ,IMP,LOIN CHOP,LN & FAT,RAW","Ягненок, Новая Зеландия, импортированный, отбивная отбивная, сепарабольная сухопарая и тучная, сырцовая",,,,Bone and connective tissue 20%,20,,,,,
17077,1700,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, cooked, broiled","LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,CKD,BRLD","Ягненок, Новая Зеландия, импортированный, замороженный, корейка, сепарабольный постный и сало, сваренный, broiled",,,Y,Bone,27,,6.25,4.27,9.02,3.87
17078,1700,"Lamb, New Zealand, imported, loin chop, separable lean only, raw","LAMB,NZ,IMP,LOIN CHOP,LN,RAW","Ягненок, Новая Зеландия, импортированный, отбивная отбивная, сепарабольный постный только, сырцовый",,,,"Bone and connective tissue 20%, separable fat 23%",43,,6.25,,,
17079,1700,"Lamb, New Zealand, imported, frozen, loin, separable lean only, cooked, broiled","LAMB,NZ,IMP,FRZ,LOIN,LN,CKD,BRLD","Ягненок, Новая Зеландия, импортированный, замороженный, корейка, сепарабольный постный только, сваренный, broiled",,,,"Bone 27%, separable fat 22%",49,,6.25,4.27,9.02,3.87
17080,1700,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, raw","LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN & FAT,RAW","Ягненок, Новая Зеландия, импортированный, шкаф-отчасти frenched, сепарабольный сухопарый и тучный, сырцовый",,,,Bone and connective tissue 24%,24,,,,,
17081,1700,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, cooked, fast roasted","LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN & FAT,CKD,FAST RSTD","Ягненок, Новая Зеландия, импортный, стеллаж-частично острый, отделимый постный и жирный, приготовленный, быстро обжаренный",,,Y,Bone and connective tissue 23%,23,,,,,
17082,1700,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, raw","LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN,RAW","Ягненок, Новая Зеландия, импортированный, стеллаж - частично frenched, сепарабольный постный только, сырцовый",,,,"Bone and connective tissue 24%, separable fat 11%",35,,6.25,,,
17083,1700,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, cooked, fast roasted","LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN,CKD,FAST RSTD","Ягненок, Новая Зеландия, импортный, стеллаж-частично с остервенением, только разделяемый постный, приготовленный, быстро обжаренный",,,Y,"Bone and connective tissue 23%, separable fat 11%",34,,6.25,,,
17084,1700,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, raw","LAMB,NZ,IMP,SQUARE-CUT SHLDR,LN & FAT,RAW","Ягненок, Новая Зеландия, импортированный, квадрат-отрежьте плечо, сепарабольный сухопарый и тучный, сырцовый",,,,Bone and connective tissue 25%,25,,,,,
17085,1700,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, cooked, braised","LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,BRSD","Ягненок, Новая Зеландия, импортированный, замороженный, плечо, все (рукоятка и лезвие), сепарабольный сухопарый и тучный, сваренный, braised",,,,Bone,29,,6.25,4.27,9.02,3.87
17086,1700,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, raw","LAMB,NZ,IMP,SQUARE-CUT SHLDR,LN,RAW","Ягненок, Новая Зеландия, импортированный, квадрат-отрежьте плечо, сепарабольный постный только, сырцовый",,,,"Bone and connective tissue 25%, separable fat 17%",42,,6.25,,,
17087,1700,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean only, cooked, braised","LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN,CKD,BRSD","Ягненок, Новая Зеландия, импортированный, замороженный, плечо, все (рука и лезвие), сепарабольный постный только, сваренный, braised",,,,"Bone 29%, separable fat 17%",46,,6.25,4.27,9.02,3.87
17088,1700,"Veal, composite of trimmed retail cuts, separable lean and fat, raw","VEAL,COMP OF RTL CUTS,LN&FAT,RAW","Телятина, составная отделанных розничных отрезоков, сепарабольных сухопарого и тучного, сырцовая",,,,Bone,31,Bos taurus,6.25,4.27,9.02,3.87
17089,1700,"Veal, composite of trimmed retail cuts, separable lean and fat, cooked","VEAL,COMP OF RTL CUTS,LN&FAT,CKD","Телятина, составная из отделанных розничных отрубов, разделяемая постная и жирная, приготовленная",,,Y,Bone,28,,6.25,4.27,9.02,3.87
17090,1700,"Veal, composite of trimmed retail cuts, separable lean only, raw","VEAL,COMP OF RTL CUTS,LN,RAW","Телятина, составная из обрезанных розничных отрубов, отделяемая только постная, сырая",,,,"Bone 31%, separable fat 4%",35,,6.25,4.27,9.02,3.87
17091,1700,"Veal, composite of trimmed retail cuts, separable lean only, cooked","VEAL,COMP OF RTL CUTS,LN,CKD","Телятина, составная из отделанных розничных отрубов, разделяемая только постная, приготовленная",,,Y,"Bone 28%, separable fat 6%",34,,6.25,4.27,9.02,3.87
17092,1700,"Veal, composite of trimmed retail cuts, separable fat, raw","VEAL,COMP OF RTL CUTS,FAT,RAW","Телятина, составная отделанных розничных отрезоков, сепарабольного сала, сырцового",,,,,0,,6.25,4.27,9.02,3.87
17093,1700,"Veal, composite of trimmed retail cuts, separable fat, cooked","VEAL,COMP OF RTL CUTS,FAT,CKD","Телятина, композит из отделанных розничных отрубов, разделяемый жир, приготовленный",,,,,0,,6.25,4.27,9.02,3.87
17094,1700,"Veal, leg (top round), separable lean and fat, raw","VEAL,LEG (TOP RND),LN&FAT,RAW","Телятина, нога (верхняя круглая), сепарабольная сухопарая и тучная, сырцовый",,,Y,,0,,6.25,4.27,9.02,3.87
17095,1700,"Veal, leg (top round), separable lean and fat, cooked, braised","VEAL,LEG (TOP RND),LN&FAT,CKD,BRSD","Телятина, ножка (верхняя круглая), разделяемая постная и жирная, вареная, тушеная",,,Y,,0,,6.25,4.27,9.02,3.87
17096,1700,"Veal, leg (top round), separable lean and fat, cooked, pan-fried, breaded","VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,BREADED","Телятина, ножка (верхняя круглая), разделяемая постная и жирная, вареная, жареная, в панировке",,,Y,,0,,6.25,4.27,9.02,3.87
17097,1700,"Veal, leg (top round), separable lean and fat, cooked, pan-fried, not breaded","VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,NOT BREADED","Телятина, ножка (верхняя круглая), разделяемая постная и жирная, приготовленная, жареная, не панированная",,,Y,,0,,6.25,4.27,9.02,3.87
17098,1700,"Veal, leg (top round), separable lean and fat, cooked, roasted","VEAL,LEG (TOP RND),LN&FAT,CKD,RSTD","Телятина, ножка (верхняя круглая), разделяемая постная и жирная, вареная, жареная",,,Y,,0,,6.25,4.27,9.02,3.87
17099,1700,"Veal, leg (top round), separable lean only, raw","VEAL,LEG (TOP RND),LN,RAW","Телятина, ножка (верхняя круглая), только мякоть, сырая",,,,Separable fat,2,,6.25,4.27,9.02,3.87
17100,1700,"Veal, leg (top round), separable lean only, cooked, braised","VEAL,LEG (TOP RND),LN,CKD,BRSD","Телятина, ножка (верхняя круглая), только разделяемая постная, вареная, тушеная",,,,Separable fat,2,,6.25,4.27,9.02,3.87
17101,1700,"Veal, leg (top round), separable lean only, cooked, pan-fried, breaded","VEAL,LEG (TOP RND),LN,CKD,PAN-FRIED,BREADED","Телятина, ножка (верхняя круглая), только разделяемый постный, приготовленный, жареный, в панировке",,,Y,,0,,6.25,4.27,9.02,3.87
17102,1700,"Veal, leg (top round), separable lean only, cooked, pan-fried, not breaded","VEAL,LEG (TOP RND),LN,CKD,PAN-FRIED,NOT BREADED","Телятина, ножка (верхняя круглая), только разделяемый постный, приготовленный, жареный, не панированный",,,Y,Separable fat,5,,6.25,4.27,9.02,3.87
17103,1700,"Veal, leg (top round), separable lean only, cooked, roasted","VEAL,LEG (TOP RND),LN,CKD,RSTD","Телятина, ножка (верхняя круглая), только разделяемый постный, приготовленный, жареный",,,,Separable fat,2,,6.25,4.27,9.02,3.87
17104,1700,"Veal, loin, separable lean and fat, raw","VEAL,LOIN,LN&FAT,RAW","Телятина, корейка, сепарабольная сухопарая и тучная, сырцовая",IMPS# 332,,Y,Bone and connective tissue 29%,29,,6.25,4.27,9.02,3.87
17105,1700,"Veal, loin, separable lean and fat, cooked, braised","VEAL,LOIN,LN&FAT,CKD,BRSD","Телятина, корейка, отделяемая постная и жирная, вареная, тушеная",,,Y,Bone,36,,6.25,4.27,9.02,3.87
17106,1700,"Veal, loin, separable lean and fat, cooked, roasted","VEAL,LOIN,LN&FAT,CKD,RSTD","Телятина, корейка, отделяемая постная и жирная, вареная, жареная",,,Y,Bone,36,,6.25,4.27,9.02,3.87
17107,1700,"Veal, loin, separable lean only, raw","VEAL,LOIN,LN,RAW","Телятина, корейка, отделяемый постный только, сырцовый",IMPS # 332,,,"Bone 30%, separable fat 10%",40,,,,,
17108,1700,"Veal, loin, separable lean only, cooked, braised","VEAL,LOIN,LN,CKD,BRSD","Телятина, поясница, только разделяемый постный, приготовленный, тушеный",,,Y,"Bone 36%, separable fat 9%",45,,6.25,4.27,9.02,3.87
17109,1700,"Veal, loin, separable lean only, cooked, roasted","VEAL,LOIN,LN,CKD,RSTD","Телятина, корейка, только разделяемый постный, приготовленный, жареный",,,Y,"Bone 36%, separable fat 6%",42,,6.25,4.27,9.02,3.87
17110,1700,"Veal, rib, separable lean and fat, raw","VEAL,RIB,LN&FAT,RAW","Телятина, ребра, отделимые сухие и жирные, сырые",,,,Bone,35,,6.25,4.27,9.02,3.87
17111,1700,"Veal, rib, separable lean and fat, cooked, braised","VEAL,RIB,LN&FAT,CKD,BRSD","Телятина, ребра разделяемые сухие и жирные, вареные, тушеные",,,Y,Bone,37,,6.25,4.27,9.02,3.87
17112,1700,"Veal, rib, separable lean and fat, cooked, roasted","VEAL,RIB,LN&FAT,CKD,RSTD","Телятина, ребра разделяемые сухие и жирные, вареные, жареные",,,,Bone,33,,6.25,4.27,9.02,3.87
17113,1700,"Veal, rib, separable lean only, raw","VEAL,RIB,LN,RAW","Телятина, реберная, только сухопарая, сырая",,,,"Bone 35%, separable fat 5%",40,,6.25,4.27,9.02,3.87
17114,1700,"Veal, rib, separable lean only, cooked, braised","VEAL,RIB,LN,CKD,BRSD","Телятина, ребро, только разделяемый постный, приготовленный, тушеный",,,Y,"Bone 37%, separable fat 5%",42,,6.25,4.27,9.02,3.87
17115,1700,"Veal, rib, separable lean only, cooked, roasted","VEAL,RIB,LN,CKD,RSTD","Телятина, ребро, только разделяемый постный, приготовленный, жареный",,,,"Bone 33%, separable fat 7%",40,,6.25,4.27,9.02,3.87
17116,1700,"Veal, shoulder, whole (arm and blade), separable lean and fat, raw","VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,RAW","Телятина, плечо, все (рука и лезвие), сепарабольное постное и жирное, сырцовый",,,Y,Bone,28,,6.25,4.27,9.02,3.87
17117,1700,"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, braised","VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,BRSD","Телятина, плечо, все (рукоятка и лезвие), сепарабольная сухопарая и тучная, сварено, braised",,,Y,Bone,31,,6.25,4.27,9.02,3.87
17118,1700,"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, roasted","VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,RSTD","Телятина, плечо, цельное (рука и лезвие), сепарабольное постное и жирное, сваренный, зажаренный в духовке",,,,Bone,28,,6.25,4.27,9.02,3.87
17119,1700,"Veal, shoulder, whole (arm and blade), separable lean only, raw","VEAL,SHLDR,WHL (ARM&BLD),LN,RAW","Телятина, плечо, все (рука и лезвие), сепарабольный постный только, сырцовый",,,,"Bone 28%, separable fat 3%",31,,6.25,4.27,9.02,3.87
17120,1700,"Veal, shoulder, whole (arm and blade), separable lean only, cooked, braised","VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,BRSD","Телятина, плечо, цельное (рука и лезвие), сепарабольное постное только, сваренный, braised",,,,"Bone 31%, separable fat 4%",35,,6.25,4.27,9.02,3.87
17121,1700,"Veal, shoulder, whole (arm and blade), separable lean only, cooked, roasted","VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,RSTD","Телятина, плечо, цельное (рука и лезвие), сепарабольное постное только, сваренный, зажаренный в духовке",,,,"Bone 28%, separable fat 2%",30,,6.25,4.27,9.02,3.87
17122,1700,"Veal, shoulder, arm, separable lean and fat, raw","VEAL,SHLDR,ARM,LN&FAT,RAW","Телятина, плечо, рука, сепарабольный постный и жирный, сырцовый",,,Y,Bone,21,,6.25,4.27,9.02,3.87
17123,1700,"Veal, shoulder, arm, separable lean and fat, cooked, braised","VEAL,SHLDR,ARM,LN&FAT,CKD,BRSD","Телятина, плечо, рука, отделимый постный и жирный, приготовленный, тушеный",,,,Bone,23,,6.25,4.27,9.02,3.87
17124,1700,"Veal, shoulder, arm, separable lean and fat, cooked, roasted","VEAL,SHLDR,ARM,LN&FAT,CKD,RSTD","Телятина, плечо, рука, сепарабольная постная и жирная, вареная, жареная",,,,Bone,21,,6.25,4.27,9.02,3.87
17125,1700,"Veal, shoulder, arm, separable lean only, raw","VEAL,SHLDR,ARM,LN,RAW","Телятина, плечо, рука, сепарабольный постный только, сырцовый",,,,"Bone 21%, separable fat 4%",25,,6.25,4.27,9.02,3.87
17126,1700,"Veal, shoulder, arm, separable lean only, cooked, braised","VEAL,SHLDR,ARM,LN,CKD,BRSD","Телятина, плечо, рука, только разделяемый постный, приготовленный, тушеный",,,,"Bone 23%, separable fat 6%",29,,6.25,4.27,9.02,3.87
